INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I182062383;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;578;06.08.2018 17:02;17:02:00;17:00:00;08:00:00;Night;2018;8;Monday;Workdays;1;17;277;CENTRE ST;42.3212743;-71.11030469;(42.32127430, -71.11030469)
I182062374;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;219;02.08.2018 18:00;18:00:00;17:00:00;08:00:00;Night;2018;8;Thursday;Workdays;1;18;285;MERCER ST;42.33223641;-71.04900521;(42.33223641, -71.04900521)
I182062256;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;579;06.08.2018 10:50;10:50:00;17:00:00;08:00:00;Day;2018;8;Monday;Workdays;1;10;178;LAMARTINE ST;42.32214915;-71.10091019;(42.32214915, -71.10091019)
I182062241;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;938;06.08.2018 10:22;10:22:00;17:00:00;08:00:00;Day;2018;8;Monday;Workdays;1;10;178;FIDELIS WAY;42.34531664;-71.14298078;(42.34531664, -71.14298078)
I182061691;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;618;03.08.2018 23:50;23:50:00;17:00:00;08:00:00;Night;2018;8;Friday;Workdays;1;23;231;HEMENWAY ST;42.34358318;-71.09000353;(42.34358318, -71.09000353)
I182061686;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;452;04.08.2018 04:47;04:47:00;17:00:00;08:00:00;Night;2018;8;Saturday;Weekend;2;4;77;ELWYN RD;42.29573528;-71.07435256;(42.29573528, -71.07435256)
I182061678;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;786;04.08.2018 03:02;03:02:00;17:00:00;08:00:00;Night;2018;8;Saturday;Weekend;2;3;124;MOUNT HOOD RD;42.34172467;-71.14195259;(42.34172467, -71.14195259)
I182061666;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;357;03.08.2018 23:36;23:36:00;17:00:00;08:00:00;Night;2018;8;Friday;Workdays;1;23;231;CLAYBOURNE ST;42.29808992;-71.07178667;(42.29808992, -71.07178667)
I182061640;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;344;03.08.2018 23:17;23:17:00;17:00:00;08:00:00;Night;2018;8;Friday;Workdays;1;23;231;OAKLEY ST;42.30158188;-71.07047706;(42.30158188, -71.07047706)
I182061530;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;582;03.08.2018 16:46;16:46:00;17:00:00;08:00:00;Day;2018;8;Friday;Workdays;1;16;231;WESTERLY ST;42.32311753;-71.1066622;(42.32311753, -71.10666220)
I182061446;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A15;A;1;900;03.08.2018 11:29;11:29:00;17:00:00;08:00:00;Day;2018;8;Friday;Workdays;1;11;193;DECATUR ST;42.37693992;-71.05524264;(42.37693992, -71.05524264)
I182061385;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;778;03.08.2018 03:15;03:15:00;17:00:00;08:00:00;Night;2018;8;Friday;Workdays;1;3;124;SPARHAWK ST;42.35147715;-71.15143461;(42.35147715, -71.15143461)
I182061305;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;402;28.07.2018 11:30;11:30:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;11;193;BURT ST;42.28413536;-71.06957385;(42.28413536, -71.06957385)
I182061261;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D14;D;4;799;02.08.2018 17:30;17:30:00;17:00:00;08:00:00;Night;2018;8;Thursday;Workdays;1;17;277;CHESTER ST;42.35410505;-71.12792774;(42.35410505, -71.12792774)
I182061251;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;168;02.08.2018 19:46;19:46:00;17:00:00;08:00:00;Night;2018;8;Thursday;Workdays;1;19;274;SAINT GEORGE ST;42.33845028;-71.07210292;(42.33845028, -71.07210292)
I182061215;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;308;02.08.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;8;Thursday;Workdays;1;8;195;CRESTWOOD PARK;42.31794835;-71.08774652;(42.31794835, -71.08774652)
I182060921;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;583;01.08.2018 20:40;20:40:00;17:00:00;08:00:00;Night;2018;8;Wednesday;Workdays;1;20;305;GAY HEAD ST;42.32424831;-71.10525188;(42.32424831, -71.10525188)
I182060843;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;326;01.08.2018 11:30;11:30:00;17:00:00;08:00:00;Day;2018;8;Wednesday;Workdays;1;11;193;FAYSTON ST;42.31224327;-71.07549901;(42.31224327, -71.07549901)
I182060829;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;905;01.08.2018 16:11;16:11:00;17:00:00;08:00:00;Day;2018;8;Wednesday;Workdays;1;16;231;E BROOKLINE ST;42.33926764;-71.07208833;(42.33926764, -71.07208833)
I182060632;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;621;27.07.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;8;195;COMMONWEALTH AVE;42.3492468;-71.08956259;(42.34924680, -71.08956259)
I182060614;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;325;31.07.2018 07:40;07:40:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;7;152;HOWARD AVE;42.3141078;-71.07525124;(42.31410780, -71.07525124)
I182060315;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;128;30.07.2018 17:00;17:00:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;17;277;CORTES ST;42.34827698;-71.07038932;(42.34827698, -71.07038932)
I182060088;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;508;30.07.2018 11:05;11:05:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;11;193;HYDE PARK AVE;42.29321264;-71.11755983;(42.29321264, -71.11755983)
I182059936;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;138;29.07.2018 18:56;18:56:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;18;285;NEWBURY ST;42.3494205;-71.083158;(42.34942050, -71.08315800)
I182059863;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;938;27.07.2018 19:30;19:30:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;19;274;JETTE CT;42.3468275;-71.14319087;(42.34682750, -71.14319087)
I182059862;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A1;A;1;83;29.07.2018 02:30;02:30:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;2;181;GREENOUGH LN;42.36696724;-71.05326385;(42.36696724, -71.05326385)
I182059670;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;334;28.07.2018 15:54;15:54:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;15;241;DOWNER CT;42.30985924;-71.06433641;(42.30985924, -71.06433641)
I182059623;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;587;28.07.2018 15:49;15:49:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;15;241;PARKER ST;42.33138384;-71.09734804;(42.33138384, -71.09734804)
I182059492;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;206;28.07.2018 05:46;05:46:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;5;86;SUMMER ST;42.34938972;-71.04827911;(42.34938972, -71.04827911)
I182059438;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;24;27.07.2018 22:41;22:41:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;22;278;MERIDIAN ST;42.3782637;-71.03918446;(42.37826370, -71.03918446)
I182059351;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;317;27.07.2018 13:00;13:00:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;13;206;RUTHVEN ST;42.31202047;-71.08851632;(42.31202047, -71.08851632)
I182059286;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A7;A;1;12;26.07.2018 14:30;14:30:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;14;242;BRANDYWYNE DR;42.38783615;-71.01203798;(42.38783615, -71.01203798)
I182059181;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;325;27.07.2018 05:57;05:57:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;5;86;WAYLAND ST;42.31398981;-71.07584635;(42.31398981, -71.07584635)
I182059120;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;216;26.07.2018 21:40;21:40:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;21;303;DORCHESTER ST;42.33185624;-71.05277801;(42.33185624, -71.05277801)
I182059085;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;316;30.06.2018 11:00;11:00:00;17:00:00;08:00:00;Day;2018;6;Saturday;Weekend;2;11;193;SEAVER ST;42.31027201;-71.09249374;(42.31027201, -71.09249374)
I182059080;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A7;A;1;25;23.07.2018 14:30;14:30:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;14;242;PUTNAM ST;42.38093483;-71.03342368;(42.38093483, -71.03342368)
I182059028;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;321;26.07.2018 16:26;16:26:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;16;231;GASTON ST;42.31363545;-71.08251322;(42.31363545, -71.08251322)
I182058846;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;367;25.07.2018 09:00;09:00:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;9;167;MANOR ST;42.29016107;-71.05359713;(42.29016107, -71.05359713)
I182058798;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;334;25.07.2018 18:52;18:52:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;18;285;HENDRY ST;42.30893903;-71.06461576;(42.30893903, -71.06461576)
I182058671;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;334;24.07.2018 20:00;20:00:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;20;305;DOWNER CT;42.30985924;-71.06433641;(42.30985924, -71.06433641)
I182058604;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;112;25.07.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;8;195;AVENUE DE LAFAYETTE;42.35331987;-71.06102314;(42.35331987, -71.06102314)
I182058595;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;80;25.07.2018 00:00;00:00:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;0;244;CLEVELAND PL;42.36611659;-71.05608684;(42.36611659, -71.05608684)
I182058282;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;145;24.07.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;7;Tuesday;Workdays;1;8;195;BLACKWOOD ST;42.34296464;-71.08244713;(42.34296464, -71.08244713)
I182058181;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;619;23.07.2018 09:15;09:15:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;9;167;WESTLAND AVE;42.34355868;-71.08734146;(42.34355868, -71.08734146)
I182058168;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;629;22.07.2018 14:00;14:00:00;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;14;242;PARK DR;42.34598862;-71.1047765;(42.34598862, -71.10477650)
I182058102;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;57;21.07.2018 18:00;18:00:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;18;285;PLEASANT ST;42.37538908;-71.0621419;(42.37538908, -71.06214190)
I182058035;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;823;23.07.2018 11:00;11:00:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;11;193;PLEASANT ST;42.31427776;-71.05997267;(42.31427776, -71.05997267)
I182058035;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;823;23.07.2018 11:00;11:00:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;11;193;PLEASANT ST;42.31427776;-71.05997267;(42.31427776, -71.05997267)
I182058009;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;300;23.07.2018 14:06;14:06:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;14;242;MARCELLA ST;42.32284094;-71.09534119;(42.32284094, -71.09534119)
I182057993;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;334;23.07.2018 12:34;12:34:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;12;258;FERNALD TER;42.31012879;-71.0667901;(42.31012879, -71.06679010)
I182057970;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;369;23.07.2018 11:15;11:15:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;11;193;TILESBORO ST;42.29456692;-71.05049433;(42.29456692, -71.05049433)
I182057927;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;651;23.07.2018 05:00;05:00:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;5;86;BOYNTON ST;42.30542129;-71.11325289;(42.30542129, -71.11325289)
I182057814;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;936;22.07.2018 19:07;19:07:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;19;274;COSTELLO CIR;42.33907386;-71.05219568;(42.33907386, -71.05219568)
I182057796;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;339;22.07.2018 17:22;17:22:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;17;277;CHURCH ST;42.30871575;-71.06039096;(42.30871575, -71.06039096)
I182057730;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;822;21.07.2018 16:00;16:00:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;16;231;GEORGETOWNE PL;42.25520097;-71.14449084;(42.25520097, -71.14449084)
I182057620;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;572;22.07.2018 01:21;01:21:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;1;171;WASHINGTON ST;42.31485546;-71.0992241;(42.31485546, -71.09922410)
I182057453;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;333;21.07.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;8;195;COLUMBIA RD;42.31069804;-71.07119068;(42.31069804, -71.07119068)
I182057371;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;398;21.07.2018 03:59;03:59:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;3;124;LITHGOW ST;42.2896398;-71.07046114;(42.28963980, -71.07046114)
I182057353;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;325;20.07.2018 23:20;23:20:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;23;231;BALFOUR ST;42.31466062;-71.07623072;(42.31466062, -71.07623072)
I182057322;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;26;20.07.2018 22:10;22:10:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;22;278;DECATUR ST;42.37256958;-71.04017612;(42.37256958, -71.04017612)
I182057274;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;25;20.07.2018 17:30;17:30:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;17;277;PUTNAM ST;42.38093483;-71.03342368;(42.38093483, -71.03342368)
I182057101;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;260;19.07.2018 07:20;07:20:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;7;152;HARTFORD ST;42.3162513;-71.07289969;(42.31625130, -71.07289969)
I182057024;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;823;19.07.2018 14:30;14:30:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;14;242;HESSTON TER;42.31392955;-71.06022019;(42.31392955, -71.06022019)
I182056990;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;774;16.07.2018 22:18;22:18:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;22;278;CHESTNUT HILL AVE;42.33914604;-71.15442808;(42.33914604, -71.15442808)
I182056961;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;255;19.07.2018 20:35;20:35:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;20;305;GREENMOUNT ST;42.31012619;-71.05832876;(42.31012619, -71.05832876)
I182056888;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;587;18.07.2018 08:00;08:00:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;8;195;DELLE AVE;42.33122453;-71.09907131;(42.33122453, -71.09907131)
I182056706;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A1;A;1;70;18.07.2018 19:15;19:15:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;19;274;MOUNT VERNON ST;42.35816431;-71.06740395;(42.35816431, -71.06740395)
I182056591;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;265;18.07.2018 16:27;16:27:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;16;231;ALASKA ST;42.3210436;-71.07865897;(42.32104360, -71.07865897)
I182056409;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;336;17.07.2018 21:00;21:00:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;21;303;BOWDOIN ST;42.30406551;-71.0700332;(42.30406551, -71.07003320)
I182056381;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;336;13.07.2018 23:00;23:00:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;23;231;BARRY ST;42.30775053;-71.06971431;(42.30775053, -71.06971431)
I182056352;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;334;17.07.2018 08:30;08:30:00;17:00:00;08:00:00;Day;2018;7;Tuesday;Workdays;1;8;195;RILL ST;42.31185611;-71.06494631;(42.31185611, -71.06494631)
I182056333;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;369;17.07.2018 05:30;05:30:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;5;86;ROWLEY ST;42.29361667;-71.04976647;(42.29361667, -71.04976647)
I182056327;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;193;17.07.2018 17:42;17:42:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;17;277;JENKINS ST;42.3304694;-71.05337434;(42.33046940, -71.05337434)
I182056323;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;23;17.07.2018 10:00;10:00:00;17:00:00;08:00:00;Day;2018;7;Tuesday;Workdays;1;10;178;MARION ST;42.37695059;-71.03646476;(42.37695059, -71.03646476)
I182055960;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;442;16.07.2018 12:56;12:56:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;12;258;KERWIN ST;42.29356132;-71.08129517;(42.29356132, -71.08129517)
I182055926;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A15;A;1;40;01.03.2018 10:51;10:51:00;17:00:00;08:00:00;Day;2018;3;Thursday;Workdays;1;10;178;PARK ST;42.37343545;-71.06061465;(42.37343545, -71.06061465)
I182055853;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;234;16.07.2018 05:33;05:33:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;5;86;MARINE RD;42.33061365;-71.03761239;(42.33061365, -71.03761239)
I182055644;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;29;15.07.2018 09:34;09:34:00;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;9;167;CHELSEA ST;42.37102581;-71.03746759;(42.37102581, -71.03746759)
I182055609;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;88;15.07.2018 02:58;02:58:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;2;181;FLEET ST;42.36449558;-71.05268296;(42.36449558, -71.05268296)
I182055605;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A7;A;1;34;15.07.2018 02:05;02:05:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;2;181;WEBSTER ST;42.36508091;-71.0332669;(42.36508091, -71.03326690)
I182055376;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;322;14.07.2018 08:08;08:08:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;8;195;GANNETT ST;42.31432666;-71.08166373;(42.31432666, -71.08166373)
I182055365;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;255;13.07.2018 14:30;14:30:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;14;242;GREENMOUNT ST;42.31012619;-71.05832876;(42.31012619, -71.05832876)
I182055346;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E5;E;5;709;14.07.2018 02:57;02:57:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;2;181;LAGRANGE ST;42.27818609;-71.1545539;(42.27818609, -71.15455390)
I182055258;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;605;13.07.2018 19:42;19:42:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;19;274;PARKER HILL AVE;42.33267994;-71.109579;(42.33267994, -71.10957900)
I182055185;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;254;13.07.2018 14:45;14:45:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;14;242;AUCKLAND ST;42.31049858;-71.05675537;(42.31049858, -71.05675537)
I182055134;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;219;13.07.2018 12:36;12:36:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;12;258;COLUMBIA RD;42.33044247;-71.04678531;(42.33044247, -71.04678531)
I182055062;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;808;13.07.2018 07:16;07:16:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;7;152;LITCHFIELD ST;42.35968029;-71.14097272;(42.35968029, -71.14097272)
I182054997;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;320;12.07.2018 20:41;20:41:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;20;305;HOWLAND ST;42.31165937;-71.08424352;(42.31165937, -71.08424352)
I182054933;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;468;12.07.2018 14:15;14:15:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;14;242;HAZLETON ST;42.27997063;-71.09553354;(42.27997063, -71.09553354)
I182054836;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;596;12.07.2018 12:00;12:00:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;12;258;BEACON ST;42.35055412;-71.09056227;(42.35055412, -71.09056227)
I182054799;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;378;12.07.2018 10:48;10:48:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;10;178;ASHMONT ST;42.28864774;-71.05397944;(42.28864774, -71.05397944)
I182054783;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;76;10.07.2018 00:00;00:00:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;0;244;CANAL ST;42.36489527;-71.06050249;(42.36489527, -71.06050249)
I182054777;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;33;12.07.2018 09:56;09:56:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;9;167;EVERETT ST;42.36711323;-71.03381407;(42.36711323, -71.03381407)
I182054540;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;297;11.07.2018 06:00;06:00:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;6;100;ROCKLAND ST;42.32224199;-71.08432664;(42.32224199, -71.08432664)
I182054510;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;522;11.07.2018 12:27;12:27:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;12;258;DANA AVE;42.25326734;-71.12385963;(42.25326734, -71.12385963)
I182054486;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;361;11.07.2018 10:46;10:46:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;10;178;DORCHESTER AVE;42.29557185;-71.06152074;(42.29557185, -71.06152074)
I182054428;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;480;11.07.2018 03:41;03:41:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;3;124;FAIRLAWN AVE;42.26788791;-71.10067012;(42.26788791, -71.10067012)
I182054412;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;822;10.07.2018 15:00;15:00:00;17:00:00;08:00:00;Day;2018;7;Tuesday;Workdays;1;15;241;RUNNING BROOK RD;42.26317267;-71.15215586;(42.26317267, -71.15215586)
