INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I182058148;361;Robbery;2;ROBBERY - OTHER;C11;C;3;350;23.07.2018 19:42;19:42:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;19;274;DORCHESTER AVE;42.30254239;-71.0595669;(42.30254239, -71.05956690)
I182058124;301;Robbery;2;ROBBERY - STREET;A1;A;1;116;23.07.2018 14:00;14:00:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;14;242;BEACH ST;42.35125902;-71.06009371;(42.35125902, -71.06009371)
I182058033;301;Robbery;2;ROBBERY - STREET;B2;B;2;179;23.07.2018 14:39;14:39:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;14;242;MASSACHUSETTS AVE;42.33207616;-71.07145394;(42.33207616, -71.07145394)
I182057985;361;Robbery;2;ROBBERY - OTHER;A1;A;1;102;23.07.2018 12:15;12:15:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;12;258;TREMONT ST;42.356585;-71.06189505;(42.35658500, -71.06189505)
I182057721;301;Robbery;2;ROBBERY - STREET;A1;A;1;119;21.07.2018 01:00;01:00:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;1;171;BOYLSTON ST;42.35241815;-71.06525499;(42.35241815, -71.06525499)
I182057709;301;Robbery;2;ROBBERY - STREET;B2;B;2;318;21.07.2018 19:00;19:00:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;19;274;SEAVER ST;42.30878855;-71.09055618;(42.30878855, -71.09055618)
I182057614;301;Robbery;2;ROBBERY - STREET;A15;A;1;900;22.07.2018 00:43;00:43:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;0;244;DECATUR ST;42.37829205;-71.05387024;(42.37829205, -71.05387024)
I182057533;301;Robbery;2;ROBBERY - STREET;B3;B;2;436;21.07.2018 17:36;17:36:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;17;277;CHIPMAN ST;42.2888571;-71.07473665;(42.28885710, -71.07473665)
I182057483;301;Robbery;2;ROBBERY - STREET;B2;B;2;280;21.07.2018 14:40;14:40:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;14;242;DUDLEY ST;42.32872589;-71.08382217;(42.32872589, -71.08382217)
I182057442;301;Robbery;2;ROBBERY - STREET;C6;C;3;177;21.07.2018 11:05;11:05:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;11;193;MASSACHUSETTS AVE;42.33152148;-71.07085307;(42.33152148, -71.07085307)
I182057201;351;Robbery;2;ROBBERY - BANK;D4;D;4;134;20.07.2018 15:12;15:12:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;15;241;BOYLSTON ST;42.3503787;-71.07626098;(42.35037870, -71.07626098)
I182056996;301;Robbery;2;ROBBERY - STREET;A1;A;1;103;19.07.2018 21:05;21:05:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;21;303;WASHINGTON ST;42.35680075;-71.05893025;(42.35680075, -71.05893025)
I182056993;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;817;19.07.2018 22:15;22:15:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;22;278;TALBOT AVE;42.28863812;-71.06631579;(42.28863812, -71.06631579)
I182056962;361;Robbery;2;ROBBERY - OTHER;E13;E;5;906;19.07.2018 20:21;20:21:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;20;305;WALDEN ST;42.32561013;-71.10449956;(42.32561013, -71.10449956)
I182056410;301;Robbery;2;ROBBERY - STREET;C11;C;3;350;18.07.2018 02:13;02:13:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;2;181;CLAYTON ST;42.30331475;-71.05630027;(42.30331475, -71.05630027)
I182056149;361;Robbery;2;ROBBERY - OTHER;B2;B;2;297;17.07.2018 05:55;05:55:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;5;86;ROCKLAND ST;42.32224199;-71.08432664;(42.32224199, -71.08432664)
I182056141;301;Robbery;2;ROBBERY - STREET;A1;A;1;102;17.07.2018 04:39;04:39:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;4;77;TREMONT ST;42.356585;-71.06189505;(42.35658500, -71.06189505)
I182056132;361;Robbery;2;ROBBERY - OTHER;A7;A;1;10;17.07.2018 01:46;01:46:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;1;171;LEYDEN ST;42.38969786;-71.00957095;(42.38969786, -71.00957095)
I182055932;301;Robbery;2;ROBBERY - STREET;B2;B;2;287;16.07.2018 11:04;11:04:00;17:00:00;08:00:00;Day;2018;7;Monday;Workdays;1;11;193;WASHINGTON ST;42.33044113;-71.08373481;(42.33044113, -71.08373481)
I182055894;301;Robbery;2;ROBBERY - STREET;C11;C;3;462;15.07.2018 22:30;22:30:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;22;278;BULLARD ST;42.30175853;-71.0746298;(42.30175853, -71.07462980)
I182055854;361;Robbery;2;ROBBERY - OTHER;A1;A;1;111;16.07.2018 05:00;05:00:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;5;86;WASHINGTON ST;42.35272948;-71.06256291;(42.35272948, -71.06256291)
I182055766;301;Robbery;2;ROBBERY - STREET;A1;A;1;116;15.07.2018 17:04;17:04:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;17;277;BEACH ST;42.35142278;-71.06084508;(42.35142278, -71.06084508)
I182055735;361;Robbery;2;ROBBERY - OTHER;B3;B;2;427;15.07.2018 16:17;16:17:00;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;16;231;MILDRED AVE;42.27781081;-71.0910429;(42.27781081, -71.09104290)
I182055651;361;Robbery;2;ROBBERY - OTHER;B2;B;2;276;15.07.2018 10:49;10:49:52;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;10;178;MELNEA CASS BLVD;42.33330171;-71.08181675;(42.33330171, -71.08181675)
I182055352;301;Robbery;2;ROBBERY - STREET;A7;A;1;17;14.07.2018 03:54;03:54:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;3;124;LEXINGTON ST;42.38069279;-71.02954916;(42.38069279, -71.02954916)
I182055054;301;Robbery;2;ROBBERY - STREET;D4;D;4;167;13.07.2018 03:30;03:30:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;3;124;HARRISON AVE;42.34011999;-71.06868299;(42.34011999, -71.06868299)
I182055045;301;Robbery;2;ROBBERY - STREET;B2;B;2;287;13.07.2018 02:47;02:47:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;2;181;SHAWMUT AVE;42.33192532;-71.08411222;(42.33192532, -71.08411222)
I182055034;301;Robbery;2;ROBBERY - STREET;B2;B;2;258;12.07.2018 22:55;22:55:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;22;278;COLUMBIA RD;42.315969;-71.066253;(42.31596900, -71.06625300)
I182054873;361;Robbery;2;ROBBERY - OTHER;C11;C;3;335;06.07.2018 06:00;06:00:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;6;100;QUINCY ST;42.30947016;-71.06664424;(42.30947016, -71.06664424)
I182054802;301;Robbery;2;ROBBERY - STREET;C6;C;3;175;12.07.2018 09:00;09:00:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;9;167;SOUTHAMPTON ST;42.33233682;-71.07129642;(42.33233682, -71.07129642)
I182054649;301;Robbery;2;ROBBERY - STREET;A15;A;1;59;11.07.2018 19:29;19:29:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;19;274;MAIN ST;42.37515337;-71.06409893;(42.37515337, -71.06409893)
I182054434;381;Robbery;2;ROBBERY - CAR JACKING;B2;B;2;280;11.07.2018 05:58;05:58:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;5;86;DUDLEY ST;42.32872589;-71.08382217;(42.32872589, -71.08382217)
I182054407;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;66;10.07.2018 22:55;22:55:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;22;278;CHARLES ST;42.3606447;-71.07086192;(42.36064470, -71.07086192)
I182054398;301;Robbery;2;ROBBERY - STREET;B3;B;2;458;10.07.2018 21:45;21:45:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;21;303;COLUMBIA RD;42.30340413;-71.08384306;(42.30340413, -71.08384306)
I182054247;301;Robbery;2;ROBBERY - STREET;B2;B;2;279;09.07.2018 21:00;21:00:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;21;303;DUDLEY ST;42.32853529;-71.08213874;(42.32853529, -71.08213874)
I182054062;301;Robbery;2;ROBBERY - STREET;C11;C;3;356;08.07.2018 21:30;21:30:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;21;303;GENEVA AVE;42.2991807;-71.06429139;(42.29918070, -71.06429139)
I182054012;301;Robbery;2;ROBBERY - STREET;B3;B;2;944;09.07.2018 18:20;18:20:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;18;285;STRATTON ST;42.28881222;-71.08513152;(42.28881222, -71.08513152)
I182053744;301;Robbery;2;ROBBERY - STREET;C11;C;3;248;08.07.2018 21:05;21:05:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;21;303;DORIS ST;42.31339913;-71.05649373;(42.31339913, -71.05649373)
I182053614;301;Robbery;2;ROBBERY - STREET;A1;A;1;109;07.07.2018 20:00;20:00:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;20;305;HIGH ST;42.35649296;-71.05259107;(42.35649296, -71.05259107)
I182053529;361;Robbery;2;ROBBERY - OTHER;E18;E;5;480;07.07.2018 23:02;23:02:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;23;231;FAIRLAWN AVE;42.26788791;-71.10067012;(42.26788791, -71.10067012)
I182053524;311;Robbery;2;ROBBERY - COMMERCIAL;D4;D;4;170;07.07.2018 22:35;22:35:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;22;278;WASHINGTON ST;42.33675016;-71.07662788;(42.33675016, -71.07662788)
I182053435;311;Robbery;2;ROBBERY - COMMERCIAL;D4;D;4;168;07.07.2018 12:30;12:30:00;17:00:00;08:00:00;Day;2018;7;Saturday;Weekend;2;12;258;WASHINGTON ST;42.33816387;-71.07461217;(42.33816387, -71.07461217)
I182053378;301;Robbery;2;ROBBERY - STREET;B3;B;2;908;06.07.2018 23:00;23:00:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;23;231;SHANDON RD;42.29558793;-71.09012664;(42.29558793, -71.09012664)
I182053324;361;Robbery;2;ROBBERY - OTHER;C11;C;3;453;07.07.2018 06:39;06:39:00;17:00:00;08:00:00;Night;2018;7;Saturday;Weekend;2;6;100;WASHINGTON ST;42.29745339;-71.07253425;(42.29745339, -71.07253425)
I182053284;301;Robbery;2;ROBBERY - STREET;C11;C;3;462;06.07.2018 20:30;20:30:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;20;305;BULLARD ST;42.30175853;-71.0746298;(42.30175853, -71.07462980)
I182053275;301;Robbery;2;ROBBERY - STREET;D14;D;4;780;06.07.2018 23:24;23:24:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;23;231;ETNA ST;42.35411626;-71.14715497;(42.35411626, -71.14715497)
I182053248;301;Robbery;2;ROBBERY - STREET;B2;B;2;282;06.07.2018 21:09;21:09:00;17:00:00;08:00:00;Night;2018;7;Friday;Workdays;1;21;303;WARREN ST;42.32832226;-71.08321495;(42.32832226, -71.08321495)
I182053144;301;Robbery;2;ROBBERY - STREET;A7;A;1;26;06.07.2018 15:13;15:13:00;17:00:00;08:00:00;Day;2018;7;Friday;Workdays;1;15;241;LIVERPOOL ST;42.37348338;-71.03989483;(42.37348338, -71.03989483)
I182052778;351;Robbery;2;ROBBERY - BANK;D4;D;4;623;05.07.2018 12:32;12:32:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;12;258;COMMONWEALTH AVE;42.34877575;-71.09606805;(42.34877575, -71.09606805)
I182052735;301;Robbery;2;ROBBERY - STREET;A1;A;1;116;05.07.2018 10:24;10:24:00;17:00:00;08:00:00;Day;2018;7;Thursday;Workdays;1;10;178;EDINBORO ST;42.351633;-71.059588;(42.35163300, -71.05958800)
I182052693;361;Robbery;2;ROBBERY - OTHER;B3;B;2;476;05.07.2018 07:43;07:43:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;7;152;REGIS RD;42.27064206;-71.09587908;(42.27064206, -71.09587908)
I182052653;371;Robbery;2;ROBBERY - HOME INVASION;A7;A;1;12;05.07.2018 02:42;02:42:00;17:00:00;08:00:00;Night;2018;7;Thursday;Workdays;1;2;181;BRANDYWYNE DR;42.38783615;-71.01203798;(42.38783615, -71.01203798)
I182052591;301;Robbery;2;ROBBERY - STREET;C11;C;3;247;04.07.2018 21:45;21:45:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;21;303;PEARL ST;42.31493506;-71.05834852;(42.31493506, -71.05834852)
I182052562;361;Robbery;2;ROBBERY - OTHER;B2;B;2;605;04.07.2018 18:48;18:48:00;17:00:00;08:00:00;Night;2018;7;Wednesday;Workdays;1;18;285;PARKER HILL AVE;42.33267994;-71.109579;(42.33267994, -71.10957900)
I182052485;371;Robbery;2;ROBBERY - HOME INVASION;E5;E;5;687;04.07.2018 13:25;13:25:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;13;206;BELGRADE AVE;42.28608881;-71.14255416;(42.28608881, -71.14255416)
I182052451;361;Robbery;2;ROBBERY - OTHER;A7;A;1;24;04.07.2018 11:12;11:12:00;17:00:00;08:00:00;Day;2018;7;Wednesday;Workdays;1;11;193;EUTAW ST;42.37949215;-71.03685008;(42.37949215, -71.03685008)
I182052301;301;Robbery;2;ROBBERY - STREET;B2;B;2;325;03.07.2018 19:32;19:32:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;19;274;DOVE ST;42.3154557;-71.07808193;(42.31545570, -71.07808193)
I182052264;301;Robbery;2;ROBBERY - STREET;A7;A;1;28;03.07.2018 17:28;17:28:00;17:00:00;08:00:00;Night;2018;7;Tuesday;Workdays;1;17;277;HAVRE ST;42.37357854;-71.03688491;(42.37357854, -71.03688491)
I182052225;351;Robbery;2;ROBBERY - BANK;A1;A;1;97;03.07.2018 14:50;14:50:00;17:00:00;08:00:00;Day;2018;7;Tuesday;Workdays;1;14;242;SCHOOL ST;42.3575462;-71.05881953;(42.35754620, -71.05881953)
I182052089;301;Robbery;2;ROBBERY - STREET;C11;C;3;334;02.07.2018 23:56;23:56:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;23;231;HENDRY ST;42.30893903;-71.06461576;(42.30893903, -71.06461576)
I182052033;361;Robbery;2;ROBBERY - OTHER;B2;B;2;320;02.07.2018 19:30;19:30:00;17:00:00;08:00:00;Night;2018;7;Monday;Workdays;1;19;274;BLUE HILL AVE;42.3088984;-71.0830519;(42.30889840, -71.08305190)
I182051725;301;Robbery;2;ROBBERY - STREET;A15;A;1;44;01.07.2018 21:00;21:00:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;21;303;POLK ST;42.37912706;-71.06122663;(42.37912706, -71.06122663)
I182051643;301;Robbery;2;ROBBERY - STREET;C6;C;3;194;01.07.2018 14:49;14:49:00;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;14;242;DORCHESTER AVE;42.33014012;-71.05695787;(42.33014012, -71.05695787)
I182051582;301;Robbery;2;ROBBERY - STREET;D4;D;4;284;01.07.2018 10:43;10:43:00;17:00:00;08:00:00;Day;2018;7;Sunday;Weekend;2;10;178;COLUMBUS AVE;42.340018;-71.082515;(42.34001800, -71.08251500)
I182051536;301;Robbery;2;ROBBERY - STREET;D4;D;4;626;01.07.2018 05:50;05:50:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;5;86;JERSEY ST;42.34326644;-71.09719321;(42.34326644, -71.09719321)
I182051507;301;Robbery;2;ROBBERY - STREET;A1;A;1;118;01.07.2018 02:54;02:54:00;17:00:00;08:00:00;Night;2018;7;Sunday;Weekend;2;2;181;CHURCH ST;42.35105768;-71.06878946;(42.35105768, -71.06878946)
I182051450;301;Robbery;2;ROBBERY - STREET;D4;D;4;134;30.06.2018 21:18;21:18:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;21;303;BOYLSTON ST;42.3503787;-71.07626098;(42.35037870, -71.07626098)
I182051390;301;Robbery;2;ROBBERY - STREET;C6;C;3;186;30.06.2018 16:19;16:19:00;17:00:00;08:00:00;Day;2018;6;Saturday;Weekend;2;16;231;BOSTON ST;42.32692112;-71.05841861;(42.32692112, -71.05841861)
I182051349;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;73;30.06.2018 12:50;12:50:00;17:00:00;08:00:00;Day;2018;6;Saturday;Weekend;2;12;258;CENTER PLZ;42.35988372;-71.06016189;(42.35988372, -71.06016189)
I182051264;361;Robbery;2;ROBBERY - OTHER;C6;C;3;186;30.06.2018 07:11;07:11:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;7;152;MASSACHUSETTS AVE;42.32553801;-71.06579592;(42.32553801, -71.06579592)
I182051258;301;Robbery;2;ROBBERY - STREET;A1;A;1;100;30.06.2018 02:15;02:15:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;2;181;STATE ST;42.35902548;-71.05567996;(42.35902548, -71.05567996)
I182051174;301;Robbery;2;ROBBERY - STREET;E13;E;5;581;29.06.2018 21:41;21:41:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;21;303;CENTRE ST;42.32291406;-71.10328402;(42.32291406, -71.10328402)
I182050982;361;Robbery;2;ROBBERY - OTHER;B3;B;2;429;29.06.2018 10:57;10:57:00;17:00:00;08:00:00;Day;2018;6;Friday;Workdays;1;10;178;HILDRETH ST;42.2831323;-71.0872187;(42.28313230, -71.08721870)
I182050902;301;Robbery;2;ROBBERY - STREET;D4;D;4;618;28.06.2018 23:36;23:36:00;17:00:00;08:00:00;Night;2018;6;Thursday;Workdays;1;23;231;BOYLSTON ST;42.34601613;-71.0938121;(42.34601613, -71.09381210)
I182050698;301;Robbery;2;ROBBERY - STREET;B2;B;2;287;28.06.2018 12:02;12:02:00;17:00:00;08:00:00;Day;2018;6;Thursday;Workdays;1;12;258;WASHINGTON ST;42.33044113;-71.08373481;(42.33044113, -71.08373481)
I182050678;351;Robbery;2;ROBBERY - BANK;A15;A;1;56;28.06.2018 11:15;11:15:00;17:00:00;08:00:00;Day;2018;6;Thursday;Workdays;1;11;193;THOMPSON SQ;42.3751514;-71.0639642;(42.37515140, -71.06396420)
I182050602;301;Robbery;2;ROBBERY - STREET;B2;B;2;325;28.06.2018 01:39;01:39:00;17:00:00;08:00:00;Night;2018;6;Thursday;Workdays;1;1;171;DACIA ST;42.31484522;-71.07738943;(42.31484522, -71.07738943)
I182050573;301;Robbery;2;ROBBERY - STREET;A1;A;1;173;27.06.2018 22:32;22:32:00;17:00:00;08:00:00;Night;2018;6;Wednesday;Workdays;1;22;278;ATLANTIC AVE;42.35178454;-71.05590762;(42.35178454, -71.05590762)
I182050570;311;Robbery;2;ROBBERY - COMMERCIAL;A15;A;1;60;27.06.2018 22:35;22:35:00;17:00:00;08:00:00;Night;2018;6;Wednesday;Workdays;1;22;278;THOMPSON SQ;42.3751514;-71.0639642;(42.37515140, -71.06396420)
I182050566;311;Robbery;2;ROBBERY - COMMERCIAL;A15;A;1;59;27.06.2018 22:23;22:23:00;17:00:00;08:00:00;Night;2018;6;Wednesday;Workdays;1;22;278;AUSTIN ST;42.37479451;-71.06600871;(42.37479451, -71.06600871)
I182050519;301;Robbery;2;ROBBERY - STREET;C6;C;3;177;24.06.2018 20:03;20:03:00;17:00:00;08:00:00;Night;2018;6;Sunday;Weekend;2;20;305;MASSACHUSETTS AVE;42.33152148;-71.07085307;(42.33152148, -71.07085307)
I182050213;371;Robbery;2;ROBBERY - HOME INVASION;C6;C;3;936;26.06.2018 23:08;23:08:00;17:00:00;08:00:00;Night;2018;6;Tuesday;Workdays;1;23;231;ORTON-MAROTTA WAY;42.33857289;-71.05575501;(42.33857289, -71.05575501)
I182050212;301;Robbery;2;ROBBERY - STREET;B2;B;2;329;26.06.2018 23:17;23:17:00;17:00:00;08:00:00;Night;2018;6;Tuesday;Workdays;1;23;231;DEVON ST;42.3092779;-71.07868791;(42.30927790, -71.07868791)
I182050130;301;Robbery;2;ROBBERY - STREET;A15;A;1;42;26.06.2018 05:00;05:00:00;17:00:00;08:00:00;Night;2018;6;Tuesday;Workdays;1;5;86;MEDFORD ST;42.37914075;-71.05672546;(42.37914075, -71.05672546)
I182050096;301;Robbery;2;ROBBERY - STREET;C11;C;3;345;26.06.2018 17:10;17:10:00;17:00:00;08:00:00;Night;2018;6;Tuesday;Workdays;1;17;277;DRAPER ST;42.30287064;-71.06399249;(42.30287064, -71.06399249)
I182049973;301;Robbery;2;ROBBERY - STREET;A15;A;1;38;26.06.2018 08:52;08:52:00;17:00:00;08:00:00;Day;2018;6;Tuesday;Workdays;1;8;195;THIRD AVE;42.37627664;-71.05383757;(42.37627664, -71.05383757)
I182049928;371;Robbery;2;ROBBERY - HOME INVASION;A15;A;1;51;26.06.2018 06:52;06:52:00;17:00:00;08:00:00;Night;2018;6;Tuesday;Workdays;1;6;100;MAIN ST;42.38140059;-71.07104354;(42.38140059, -71.07104354)
I182049879;311;Robbery;2;ROBBERY - COMMERCIAL;E18;E;5;525;25.06.2018 20:13;20:13:00;17:00:00;08:00:00;Night;2018;6;Monday;Workdays;1;20;305;NEPONSET VALLEY PKWY;42.23603929;-71.12718154;(42.23603929, -71.12718154)
I182049748;301;Robbery;2;ROBBERY - STREET;A15;A;1;56;25.06.2018 05:15;05:15:00;17:00:00;08:00:00;Night;2018;6;Monday;Workdays;1;5;86;GREEN ST;42.37601727;-71.06391748;(42.37601727, -71.06391748)
I182049535;301;Robbery;2;ROBBERY - STREET;A15;A;1;42;24.06.2018 23:28;23:28:00;17:00:00;08:00:00;Night;2018;6;Sunday;Weekend;2;23;231;OLD LANDING WAY;42.37982191;-71.0554713;(42.37982191, -71.05547130)
I182049501;301;Robbery;2;ROBBERY - STREET;D4;D;4;170;24.06.2018 21:04;21:04:00;17:00:00;08:00:00;Night;2018;6;Sunday;Weekend;2;21;303;E SPRINGFIELD ST;42.3354595;-71.07448891;(42.33545950, -71.07448891)
I182049361;301;Robbery;2;ROBBERY - STREET;A1;A;1;119;23.06.2018 21:00;21:00:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;21;303;PARK ST;42.35650174;-71.0619996;(42.35650174, -71.06199960)
I182049329;311;Robbery;2;ROBBERY - COMMERCIAL;B3;B;2;476;24.06.2018 10:05;10:05:00;17:00:00;08:00:00;Day;2018;6;Sunday;Weekend;2;10;178;BLUE HILL AVE;42.26817397;-71.09387677;(42.26817397, -71.09387677)
I182049283;301;Robbery;2;ROBBERY - STREET;C6;C;3;186;24.06.2018 01:31;01:31:00;17:00:00;08:00:00;Night;2018;6;Sunday;Weekend;2;1;171;ALLSTATE RD;42.32809966;-71.06321676;(42.32809966, -71.06321676)
I182049279;361;Robbery;2;ROBBERY - OTHER;A1;A;1;117;24.06.2018 02:42;02:42:00;17:00:00;08:00:00;Night;2018;6;Sunday;Weekend;2;2;181;HARRISON AVE;42.35115526;-71.06130589;(42.35115526, -71.06130589)
I182049103;361;Robbery;2;ROBBERY - OTHER;A1;A;1;102;23.06.2018 12:55;12:55:00;17:00:00;08:00:00;Day;2018;6;Saturday;Weekend;2;12;258;WASHINGTON ST;42.35591935;-71.06000539;(42.35591935, -71.06000539)
I182049040;301;Robbery;2;ROBBERY - STREET;D4;D;4;171;23.06.2018 06:30;06:30:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;6;100;E BERKELEY ST;42.34393909;-71.06594762;(42.34393909, -71.06594762)
I182049007;301;Robbery;2;ROBBERY - STREET;A1;A;1;119;23.06.2018 02:45;02:45:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;2;181;TREMONT ST;42.35637531;-71.06213513;(42.35637531, -71.06213513)
I182048992;301;Robbery;2;ROBBERY - STREET;D4;D;4;271;23.06.2018 02:37;02:37:00;17:00:00;08:00:00;Night;2018;6;Saturday;Weekend;2;2;181;WASHINGTON ST;42.3353741;-71.0783156;(42.33537410, -71.07831560)
I182048863;361;Robbery;2;ROBBERY - OTHER;D14;D;4;804;22.06.2018 17:53;17:53:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;17;277;EVERETT ST;42.35595391;-71.13852468;(42.35595391, -71.13852468)
I182048687;301;Robbery;2;ROBBERY - STREET;D4;D;4;168;22.06.2018 05:43;05:43:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;5;86;E CONCORD ST;42.33648039;-71.07321503;(42.33648039, -71.07321503)
I182048672;361;Robbery;2;ROBBERY - OTHER;B3;B;2;453;22.06.2018 02:27;02:27:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;2;181;ALGONQUIN ST;42.29742411;-71.07531358;(42.29742411, -71.07531358)
I182048663;301;Robbery;2;ROBBERY - STREET;A1;A;1;78;22.06.2018 01:08;01:08:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;1;171;NEW SUDBURY ST;42.36262318;-71.05793495;(42.36262318, -71.05793495)
I182048640;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;393;21.06.2018 22:03;22:03:00;17:00:00;08:00:00;Night;2018;6;Thursday;Workdays;1;22;278;DORCHESTER AVE;42.28657334;-71.06408374;(42.28657334, -71.06408374)
I182048476;301;Robbery;2;ROBBERY - STREET;D4;D;4;169;21.06.2018 10:34;10:34:00;17:00:00;08:00:00;Day;2018;6;Thursday;Workdays;1;10;178;E CONCORD ST;42.33572403;-71.07232651;(42.33572403, -71.07232651)
I182048475;301;Robbery;2;ROBBERY - STREET;C11;C;3;402;21.06.2018 05:10;05:10:00;17:00:00;08:00:00;Night;2018;6;Thursday;Workdays;1;5;86;DORCHESTER AVE;42.28526024;-71.06444063;(42.28526024, -71.06444063)
I182048381;301;Robbery;2;ROBBERY - STREET;A1;A;1;111;21.06.2018 05:50;05:50:00;17:00:00;08:00:00;Night;2018;6;Thursday;Workdays;1;5;86;TREMONT ST;42.35311007;-71.06432264;(42.35311007, -71.06432264)
I182047857;301;Robbery;2;ROBBERY - STREET;A15;A;1;900;19.06.2018 14:40;14:40:00;17:00:00;08:00:00;Day;2018;6;Tuesday;Workdays;1;14;242;CARNEY CT;42.37915428;-71.06022431;(42.37915428, -71.06022431)
I182047779;361;Robbery;2;ROBBERY - OTHER;C6;C;3;914;19.06.2018 10:58;10:58:00;17:00:00;08:00:00;Day;2018;6;Tuesday;Workdays;1;10;178;GENERAL LAWRENCE J LOGAN ;42.32779674;-71.05435602;(42.32779674, -71.05435602)
I182047757;301;Robbery;2;ROBBERY - STREET;B2;B;2;265;15.06.2018 20:00;20:00:00;17:00:00;08:00:00;Night;2018;6;Friday;Workdays;1;20;305;CLIFFORD ST;42.31985444;-71.07972518;(42.31985444, -71.07972518)
